,itemA,itemB,freqAB,supportAB,freqA,supportA,freqB,supportB,confidenceAtoB,confidenceBtoA,lift
55672,Backyard Barbeque Potato Chips,Summertime Blues Multigrain Tortilla Chips,6,0.019019844037278896,91,0.28846763456539654,15,0.047549610093197234,0.06593406593406595,0.4000000000000001,1.386637362637363
41704,Original Granola Cereal,Raisin Bran Cereal,6,0.019019844037278896,13,0.04120966208077094,105,0.3328472706523806,0.46153846153846156,0.057142857142857155,1.386637362637363
44982,Ground Black Silk Dark Coffee,Double Duty Advanced Odor Control Clumping Cat Litter,4,0.012679896024852597,14,0.04437963608698409,65,0.20604831040385468,0.28571428571428575,0.06153846153846154,1.3866373626373627
72901,VSOP Brandy,Fancy Feast Wet Classic Turkey & Giblets Feast Cat Food,4,0.012679896024852597,91,0.28846763456539654,10,0.03169974006213149,0.04395604395604396,0.4,1.3866373626373627
55015,Club Soda Lower Sodium,Original Real Crumbled Bacon,4,0.012679896024852597,91,0.28846763456539654,10,0.03169974006213149,0.04395604395604396,0.4,1.3866373626373627
18597,"Yogurt, Lowfat, Strawberry","Bar, Toffee & Almonds in Milk Chocolate",4,0.012679896024852597,35,0.11094909021746023,26,0.08241932416154188,0.11428571428571428,0.15384615384615385,1.3866373626373625
55804,Facial Tissue Cube,Ice Cream Sandwiches,4,0.012679896024852597,26,0.08241932416154188,35,0.11094909021746023,0.15384615384615385,0.11428571428571428,1.3866373626373625
6651,Chicken & Maple Breakfast Sausage,Apple Sauce,4,0.012679896024852597,26,0.08241932416154188,35,0.11094909021746023,0.15384615384615385,0.11428571428571428,1.3866373626373625
16577,Garlic Mashed Potatoes,Fully Cooked Original Bacon,4,0.012679896024852597,13,0.04120966208077094,70,0.22189818043492046,0.3076923076923077,0.05714285714285714,1.3866373626373625
73668,Iodized Salt,Coarse Ground Black Pepper,4,0.012679896024852597,35,0.11094909021746023,26,0.08241932416154188,0.11428571428571428,0.15384615384615385,1.3866373626373625
41179,Strawberry Rhubarb Yoghurt,Blueberry Yoghurt,8,0.025359792049705194,35,0.11094909021746023,52,0.16483864832308376,0.22857142857142856,0.15384615384615385,1.3866373626373625
69298,Premium Cannellini White Kidney Beans,Organic Diced Tomatoes,4,0.012679896024852597,26,0.08241932416154188,35,0.11094909021746023,0.15384615384615385,0.11428571428571428,1.3866373626373625
31915,Synergy Organic Kombucha Gingerberry,"Yogurt, Lowfat, Strawberry",4,0.012679896024852597,26,0.08241932416154188,35,0.11094909021746023,0.15384615384615385,0.11428571428571428,1.3866373626373625
6641,Cauliflower Florets,Apple Sauce,6,0.019019844037278896,39,0.12362898624231282,35,0.11094909021746023,0.15384615384615385,0.17142857142857143,1.3866373626373625
8091,Small/Medium Busy Rollhide Real Beef Dog Treats,Trilogy Kombucha Drink,7,0.022189818043492043,27,0.08558929816775503,59,0.1870284663665758,0.25925925925925924,0.11864406779661016,1.3862021343377275
65142,Trilogy Kombucha Drink,Small/Medium Busy Rollhide Real Beef Dog Treats,7,0.022189818043492043,59,0.1870284663665758,27,0.08558929816775503,0.11864406779661016,0.25925925925925924,1.3862021343377275
31820,Trilogy Kombucha Drink,Mystic Mango Kombucha,7,0.022189818043492043,59,0.1870284663665758,27,0.08558929816775503,0.11864406779661016,0.25925925925925924,1.3862021343377275
71426,Natural Lime Flavor Sparkling Mineral Water,Low Fat No Chicken Noodle Soup,20,0.06339948012426298,138,0.43745641285741454,33,0.10460914220503392,0.14492753623188406,0.6060606060606061,1.3854194115063683
60847,Jumbo Cotton Balls,Lowfat Vanilla Yogurt,5,0.015849870031065746,17,0.05388955810562353,67,0.21238825841628098,0.2941176470588236,0.0746268656716418,1.3848112379280073
50929,Organic Fat Free Milk,Premium Mango Fruit Snack Pack,17,0.05388955810562353,125,0.3962467507766436,31,0.09826919419260761,0.13599999999999998,0.5483870967741935,1.3839535483870968
68642,Dha Omega 3 Vitamin D Milk,Candy Dish Chocolate Assortment Candy Miniatures,10,0.03169974006213149,76,0.24091802447219934,30,0.09509922018639447,0.13157894736842105,0.33333333333333337,1.3835964912280703
67578,Green Machine Juice Smoothie,Original 0 Calorie Sweetener Packets 115 Count,5,0.015849870031065746,60,0.19019844037278894,19,0.060229506118049836,0.08333333333333334,0.2631578947368421,1.3835964912280703
71327,Chardonnay California 2009,Flake Style Imitation Crab,5,0.015849870031065746,76,0.24091802447219934,15,0.047549610093197234,0.06578947368421052,0.33333333333333337,1.3835964912280703
23719,"Potato Chips, Original Lightly Salted",Organic Large Grade AA Brown Eggs,10,0.03169974006213149,19,0.060229506118049836,120,0.38039688074557787,0.5263157894736842,0.08333333333333334,1.3835964912280703
67650,Mint Chocolate Chip Grand Ice Cream,Blended Canadian Whisky,4,0.012679896024852597,24,0.07607937614911559,38,0.12045901223609967,0.16666666666666666,0.10526315789473684,1.38359649122807
70063,Lightly Salted Baked Snap Pea Crisps,Original Black Bean with Sea Salt Bean Chips,4,0.012679896024852597,152,0.4818360489443987,6,0.019019844037278896,0.02631578947368421,0.6666666666666666,1.38359649122807
41236,Blended Canadian Whisky,Original Pepperoni Pizza,4,0.012679896024852597,38,0.12045901223609967,24,0.07607937614911559,0.10526315789473684,0.16666666666666666,1.38359649122807
58282,White Beverage Napkins,3 Jumbo Romaine Hearts,4,0.012679896024852597,24,0.07607937614911559,38,0.12045901223609967,0.16666666666666666,0.10526315789473684,1.38359649122807
71741,Beef Jerky Original,Peppered Beef Jerky,9,0.02852976605591834,54,0.17117859633551005,38,0.12045901223609967,0.16666666666666666,0.23684210526315788,1.38359649122807
73674,Pinto Beans,Honey Butter Corn Bread & Muffin Mix,6,0.019019844037278896,114,0.361377036708299,12,0.03803968807455779,0.052631578947368425,0.5,1.38359649122807
3789,Hardwood Smoked Lower Sodium Bacon,Plain Mini Bagels,6,0.019019844037278896,12,0.03803968807455779,114,0.361377036708299,0.5,0.052631578947368425,1.38359649122807
5796,Good Buddy Beef Jerky Dog Treat,Table Water Crackers with Cracked Pepper,9,0.02852976605591834,36,0.11411906422367336,57,0.1806885183541495,0.25,0.15789473684210525,1.38359649122807
59298,Chardonnay California 2009,Light Chicken & Cheese Enchilada Soup,4,0.012679896024852597,76,0.24091802447219934,12,0.03803968807455779,0.05263157894736842,0.3333333333333333,1.38359649122807
45173,7 Grain Bread,Dha Omega 3 Vitamin D Milk,4,0.012679896024852597,12,0.03803968807455779,76,0.24091802447219934,0.3333333333333333,0.05263157894736842,1.38359649122807
65455,Organic Pita Bread,White Albacore In Water Tuna,4,0.012679896024852597,48,0.15215875229823117,19,0.060229506118049836,0.08333333333333333,0.21052631578947367,1.38359649122807
42893,Ultimate Petite Mixed Vegetables,Mozzarella Ciliegine Fresh,7,0.022189818043492043,39,0.12362898624231282,41,0.12996893425473913,0.1794871794871795,0.17073170731707316,1.381000625390869
24585,Strawberry on the Bottom Nonfat Greek Yogurt,Honey & Maple Turkey Breast,14,0.04437963608698409,128,0.4057566727952831,25,0.07924935015532873,0.109375,0.5599999999999999,1.3801375
66103,Reduced Fat 2% Milk,Zero Calorie Cola,6,0.019019844037278896,98,0.3106574526088886,14,0.04437963608698409,0.06122448979591837,0.4285714285714286,1.3795626822157436
19842,Diet Lemon Tea,Angel Hair Pasta,4,0.012679896024852597,15,0.047549610093197234,61,0.1933684143790021,0.2666666666666667,0.06557377049180328,1.3790601092896175
54567,Soft & Smooth100% Whole Wheat Bread,Whole Milk Ricotta Con Latte,5,0.015849870031065746,44,0.13947885627337855,26,0.08241932416154188,0.11363636363636365,0.1923076923076923,1.3787587412587412
63963,100% Lactose Free Fat Free Milk,Fresh Cut Sweet Peas,5,0.015849870031065746,44,0.13947885627337855,26,0.08241932416154188,0.11363636363636365,0.1923076923076923,1.3787587412587412
54541,Soft & Smooth100% Whole Wheat Bread,Premium Cannellini White Kidney Beans,5,0.015849870031065746,44,0.13947885627337855,26,0.08241932416154188,0.11363636363636365,0.1923076923076923,1.3787587412587412
73690,Grilled & Ready Chicken Breast Strips,Grilled & Ready Chicken Breast Fillets,5,0.015849870031065746,44,0.13947885627337855,26,0.08241932416154188,0.11363636363636365,0.1923076923076923,1.3787587412587412
69733,Philadelphia Cream Cheese,Natural Mozzarella Deli Style Sliced Cheese,11,0.03486971406834464,90,0.28529766055918343,28,0.08875927217396817,0.12222222222222222,0.39285714285714285,1.3770079365079364
50908,Organic Fat Free Milk,All-Natural Orchard Cherry Fruit Strip,6,0.019019844037278896,125,0.3962467507766436,11,0.03486971406834464,0.04800000000000001,0.5454545454545455,1.3765527272727274
6605,Fruit Punch Sports Drink,Organic Extra Firm Cubed Tofu,4,0.012679896024852597,131,0.4152665948139225,7,0.022189818043492043,0.030534351145038174,0.5714285714285715,1.3760523446019632
57484,Lemon Pepper Fish Complete Meals,Sweet Kale Salad Mix,4,0.012679896024852597,7,0.022189818043492043,131,0.4152665948139225,0.5714285714285715,0.030534351145038174,1.3760523446019632
38280,Peanut Butter M&Ms,HEC Original Liquid Laundry Detergent,6,0.019019844037278896,43,0.1363088822671654,32,0.10143916819882078,0.13953488372093026,0.1875,1.3755523255813955
41369,Broccoli & Apple Stage 2 Baby Food,Natural Sliced Vermont Sharp White Cheddar Cheese,5,0.015849870031065746,31,0.09826919419260761,37,0.11728903822988651,0.16129032258064518,0.13513513513513514,1.3751525719267657
42793,100% Beef Jalapeno Cheeseburgers,Chicken Pot Pie,7,0.022189818043492043,22,0.06973942813668928,73,0.2314081024535599,0.3181818181818182,0.0958904109589041,1.3749813200498133
42911,California Veggie Burgers - 4 CT,Thin Crust Margherita Pizza with Fresh Mozzarella & Basil,4,0.012679896024852597,27,0.08558929816775503,34,0.10777911621124706,0.14814814814814814,0.11764705882352944,1.3745533769063183
48297,Traditional Refried Beans,45 Calories & Delight Wheat Bread,4,0.012679896024852597,51,0.1616686743168706,18,0.05705953211183668,0.07843137254901962,0.22222222222222224,1.3745533769063183
59611,Grilled Salmon Feast in Gravy Cat Food,Organic Chocolate Chip ZBar Kids Energy Snack,4,0.012679896024852597,34,0.10777911621124706,27,0.08558929816775503,0.11764705882352944,0.14814814814814814,1.3745533769063183
62780,Belvita Soft Baked Mixed Berry,100% Lactose Free 1% Lowfat Milk,6,0.019019844037278896,51,0.1616686743168706,27,0.08558929816775503,0.11764705882352942,0.22222222222222224,1.3745533769063183
32194,Cold Brew Coffee,Organic Half And Half,4,0.012679896024852597,51,0.1616686743168706,18,0.05705953211183668,0.07843137254901962,0.22222222222222224,1.3745533769063183
60169,Pesto Tortellini  Bowls,Organic Beef Uncured Hot Dogs,4,0.012679896024852597,54,0.17117859633551005,17,0.05388955810562353,0.07407407407407407,0.23529411764705888,1.3745533769063183
16594,Premium Full Beer,"Baked Rice and Corn Puffs, Aged White Cheddar",4,0.012679896024852597,18,0.05705953211183668,51,0.1616686743168706,0.22222222222222224,0.07843137254901962,1.3745533769063183
59078,Cherry Pomegranate Greek Yogurt,Chocolate With Fudge Low Fat Ice Cream Cones,4,0.012679896024852597,34,0.10777911621124706,27,0.08558929816775503,0.11764705882352944,0.14814814814814814,1.3745533769063183
54908,Rosemary Crackers,Gourmet French Roast Ground Coffee,5,0.015849870031065746,28,0.08875927217396817,41,0.12996893425473913,0.17857142857142858,0.1219512195121951,1.3739547038327526
18609,"Salsa, Roja, Hot","Bar, Toffee & Almonds in Milk Chocolate",6,0.019019844037278896,53,0.16800862232929692,26,0.08241932416154188,0.11320754716981132,0.23076923076923078,1.37355587808418
5541,Greek Whole Milk Blended Blueberry Yogurt,100% Raw Coconut Water,7,0.022189818043492043,24,0.07607937614911559,67,0.21238825841628098,0.29166666666666663,0.10447761194029852,1.373271144278607
61001,Original Almondmilk,BelVita Golden Oat Breakfast Biscuit Packets,9,0.02852976605591834,94,0.297977556584036,22,0.06973942813668928,0.09574468085106383,0.4090909090909091,1.3728916827852997
24754,Non Fat Raspberry Yogurt,Vanilla Skyr Nonfat Yogurt,9,0.02852976605591834,22,0.06973942813668928,94,0.297977556584036,0.4090909090909091,0.09574468085106383,1.3728916827852997
40050,Total 2% Lowfat Greek Strained Yogurt With Blueberry,Natural Orange Flavor Sparkling Mineral Water,10,0.03169974006213149,121,0.38356685475179103,19,0.060229506118049836,0.08264462809917356,0.5263157894736842,1.3721618094823835
11555,Gourmet French Roast Ground Coffee,Crunchy Oats N' Honey Granola Bars,23,0.07290940214290242,41,0.12996893425473913,129,0.4089266468014962,0.5609756097560975,0.17829457364341086,1.371824541501229
72208,Crisp Cucumber & Melon Liquid Hand Soap,Fresh Citrus Antibacterial Hand Soap,4,0.012679896024852597,40,0.12679896024852597,23,0.07290940214290242,0.1,0.1739130434782609,1.3715652173913047
18832,Enlightened Organic Raw Kombucha,Ultra Thin Roast Beef,4,0.012679896024852597,40,0.12679896024852597,23,0.07290940214290242,0.1,0.1739130434782609,1.3715652173913047
25839,Original Flavor Macaroni & Cheese Dinner,Blueberry Muffin Fruit and Nut Bar,6,0.019019844037278896,60,0.19019844037278894,23,0.07290940214290242,0.10000000000000002,0.26086956521739135,1.3715652173913047
62361,"Dog Food, Adult, Lamb & Rice",Ready to Serve Long Grain White Rice,6,0.019019844037278896,46,0.14581880428580485,30,0.09509922018639447,0.13043478260869568,0.20000000000000004,1.3715652173913047
23490,Core Hydration Water,Grain Free Chicken Formula Cat Food,4,0.012679896024852597,23,0.07290940214290242,40,0.12679896024852597,0.1739130434782609,0.1,1.3715652173913047
61826,Mini Corn Dogs,100% White Grape Juice,5,0.015849870031065746,46,0.14581880428580485,25,0.07924935015532873,0.10869565217391305,0.19999999999999998,1.3715652173913044
26481,Blueberry Muffin Fruit and Nut Bar,Original Coffee Creamer,5,0.015849870031065746,23,0.07290940214290242,50,0.15849870031065746,0.2173913043478261,0.09999999999999999,1.3715652173913044
24154,Original Thin Pepperoni Pizza,Hearty Grains 100% Whole Wheat English Muffins,5,0.015849870031065746,23,0.07290940214290242,50,0.15849870031065746,0.2173913043478261,0.09999999999999999,1.3715652173913044
41611,Dark Chocolate  with A Touch Of Sea Salt,Nutella & Go!,5,0.015849870031065746,50,0.15849870031065746,23,0.07290940214290242,0.09999999999999999,0.2173913043478261,1.3715652173913044
63515,Plain Whole Milk Yogurt,Viognier,5,0.015849870031065746,46,0.14581880428580485,25,0.07924935015532873,0.10869565217391305,0.19999999999999998,1.3715652173913044
62975,Jalapeño Seasoned Potato Chips,Ultra Comfort Care Toilet Paper,6,0.019019844037278896,69,0.21872820642870727,20,0.06339948012426298,0.08695652173913045,0.30000000000000004,1.3715652173913044
47645,Iceberg Lettuce,Hot Strawberry Raspberry Oats,7,0.022189818043492043,179,0.5674253471121536,9,0.02852976605591834,0.03910614525139665,0.7777777777777778,1.3707138423339542
52359,Non Fat Acai & Mixed Berries Yogurt,Holler Mountain Organic Coffee,5,0.015849870031065746,36,0.11411906422367336,32,0.10143916819882078,0.1388888888888889,0.15625,1.3691840277777778
66761,Freshly made pasta layered between a rich meat sauce and topped with Real Mozzarella cheese Lasagna with Meat & Sauce,Luau BBQ Potato Chips,5,0.015849870031065746,32,0.10143916819882078,36,0.11411906422367336,0.15625,0.1388888888888889,1.3691840277777778
56907,Chocolate Peanut Butter Ice Cream,Sparkling Apple Cranberry 100% Juice,5,0.015849870031065746,48,0.15215875229823117,24,0.07607937614911559,0.10416666666666666,0.20833333333333331,1.3691840277777776
61115,Go Lean Cereal,Honey Bunches With Almonds Cereal,13,0.04120966208077094,81,0.25676789450326504,37,0.11728903822988651,0.16049382716049385,0.35135135135135137,1.3683616950283621
62785,Whipped Cream Cheese Spread,100% Lactose Free 1% Lowfat Milk,13,0.04120966208077094,111,0.35186711468965953,27,0.08558929816775503,0.11711711711711713,0.4814814814814815,1.3683616950283617
23,Singles American Cheese Slices,Original Coconut Milk,4,0.012679896024852597,71,0.2250681544411336,13,0.04120966208077094,0.056338028169014086,0.3076923076923077,1.3671072589382447
43038,Colombia Deep Roast Ground Coffee,Cashews Halves & Pieces,4,0.012679896024852597,71,0.2250681544411336,13,0.04120966208077094,0.056338028169014086,0.3076923076923077,1.3671072589382447
54530,"French Baguettes, Take & Bake, Twin Pack",Vermont White Cheddar,4,0.012679896024852597,71,0.2250681544411336,13,0.04120966208077094,0.056338028169014086,0.3076923076923077,1.3671072589382447
54469,"French Baguettes, Take & Bake, Twin Pack",Eggo Nutri-Grain Low Fat Waffles,4,0.012679896024852597,71,0.2250681544411336,13,0.04120966208077094,0.056338028169014086,0.3076923076923077,1.3671072589382447
52578,Lightly Salted Rice Cakes,Sugar Free Spearmint Gum Value Pack,4,0.012679896024852597,71,0.2250681544411336,13,0.04120966208077094,0.056338028169014086,0.3076923076923077,1.3671072589382447
52619,Triple Zero Strawberry Oikos Greek Yogurt,Lightly Salted Rice Cakes,4,0.012679896024852597,13,0.04120966208077094,71,0.2250681544411336,0.3076923076923077,0.056338028169014086,1.3671072589382447
34272,Creamed Chipped Beef,Classic Lavender & Chamomile Liquid Hand Soap,4,0.012679896024852597,13,0.04120966208077094,71,0.2250681544411336,0.3076923076923077,0.056338028169014086,1.3671072589382447
42925,Pasta Joy Ready Brown Rice Pasta Penne with Rice Bran,Chicken & Apple Smoked Chicken Sausage,6,0.019019844037278896,22,0.06973942813668928,63,0.19970836239142836,0.27272727272727276,0.09523809523809526,1.365627705627706
2588,Coconut Blended Low-Fat Greek Yogurt,Total Greek Strained Yogurt,6,0.019019844037278896,22,0.06973942813668928,63,0.19970836239142836,0.27272727272727276,0.09523809523809526,1.365627705627706
24915,Apple Cinnamon Scones,Bear Clover Premium Honey,6,0.019019844037278896,22,0.06973942813668928,63,0.19970836239142836,0.27272727272727276,0.09523809523809526,1.365627705627706
46094,Vanilla Coffee Concentrate,Light Vanilla Soymilk,12,0.03803968807455779,36,0.11411906422367336,77,0.24408799847841248,0.33333333333333337,0.15584415584415587,1.3656277056277057
66312,Ham & Turkey Breast Sub Kit,Golden Grahams Cereal,6,0.019019844037278896,42,0.13313890826095226,33,0.10460914220503392,0.14285714285714288,0.18181818181818182,1.3656277056277057
42432,Classic Macaroni & Beef in tomato sauce. Classic Macaroni & Beef,Lightly Salted Almonds,5,0.015849870031065746,21,0.06656945413047613,55,0.17434857034172319,0.2380952380952381,0.09090909090909091,1.3656277056277057
9428,Plain Greek Yogurt,Complete Foaming Coconut Water Antibacterial Hand Soap,6,0.019019844037278896,154,0.48817599695682495,9,0.02852976605591834,0.03896103896103897,0.6666666666666667,1.3656277056277057
13951,Spicy Salsa,Old Rasputin Stout Beer,5,0.015849870031065746,21,0.06656945413047613,55,0.17434857034172319,0.2380952380952381,0.09090909090909091,1.3656277056277057
18854,Supremely Spicy Hummus,Racer 5 IPA,4,0.012679896024852597,22,0.06973942813668928,42,0.13313890826095226,0.18181818181818182,0.09523809523809525,1.3656277056277055
40618,Cello Carrots,Cranberry Pomegranate Flavor 100% Juice,5,0.015849870031065746,33,0.10460914220503392,35,0.11094909021746023,0.15151515151515152,0.14285714285714285,1.3656277056277055
69679,Diet Caffeine Free Soda,Fettuccini with Chicken Broccoli,4,0.012679896024852597,22,0.06973942813668928,42,0.13313890826095226,0.18181818181818182,0.09523809523809525,1.3656277056277055
46095,Cornichons Extra Fine Gherkins Hand-Picked,Light Vanilla Soymilk,4,0.012679896024852597,12,0.03803968807455779,77,0.24408799847841248,0.3333333333333333,0.05194805194805195,1.3656277056277055
57549,Soft & Smooth100% Whole Wheat Bread,Original Medium Picante Sauce,4,0.012679896024852597,44,0.13947885627337855,21,0.06656945413047613,0.09090909090909091,0.1904761904761905,1.3656277056277055
26076,Wheat Thins Original,Sandwich Cookies & Crackers Variety Snack Packs,4,0.012679896024852597,42,0.13313890826095226,22,0.06973942813668928,0.09523809523809525,0.18181818181818182,1.3656277056277055
26073,Gluten Free Original Granola,Sandwich Cookies & Crackers Variety Snack Packs,4,0.012679896024852597,42,0.13313890826095226,22,0.06973942813668928,0.09523809523809525,0.18181818181818182,1.3656277056277055
38557,Natural Artesian Bottled Water,Beneful Healthy Weight with Real Chicken,4,0.012679896024852597,42,0.13313890826095226,22,0.06973942813668928,0.09523809523809525,0.18181818181818182,1.3656277056277055
37412,Beneful Healthy Weight with Real Chicken,Natural Artesian Bottled Water,4,0.012679896024852597,22,0.06973942813668928,42,0.13313890826095226,0.18181818181818182,0.09523809523809525,1.3656277056277055
73544,Apple Pie Fruit & Nut Food Bar,Hard Candies,4,0.012679896024852597,84,0.2662778165219045,11,0.03486971406834464,0.04761904761904762,0.36363636363636365,1.3656277056277055
46015,Light Vanilla Soymilk,Sugar Free Vanilla Pudding,4,0.012679896024852597,77,0.24408799847841248,12,0.03803968807455779,0.05194805194805195,0.3333333333333333,1.3656277056277055
24894,Mixed Berry English Tea Scones,Natural Deli Style Sliced Swiss Cheese,4,0.012679896024852597,21,0.06656945413047613,44,0.13947885627337855,0.1904761904761905,0.09090909090909091,1.3656277056277055
41797,Dairy Milk Fine Chocolate Candy Bar,Mixed Nuts,4,0.012679896024852597,14,0.04437963608698409,66,0.20921828441006785,0.28571428571428575,0.06060606060606061,1.3656277056277055
64426,Honey Goat Milk Cheese,Rainbow Crisps Fig And Olive Crackers,4,0.012679896024852597,33,0.10460914220503392,28,0.08875927217396817,0.12121212121212122,0.14285714285714288,1.3656277056277055
2689,Yerba Mate Sparkling Classic Gold,Frosted Mini-Wheats Original Cereal,4,0.012679896024852597,11,0.03486971406834464,84,0.2662778165219045,0.36363636363636365,0.04761904761904762,1.3656277056277055
38303,Medium Bag Peanut Milk Chocolate Candies,Chips Ahoy! Chewy Cookies,8,0.025359792049705194,56,0.17751854434793635,33,0.10460914220503392,0.14285714285714288,0.24242424242424243,1.3656277056277055
2688,Cranberry Pomegranate Sparkling Yerba Mate,Frosted Mini-Wheats Original Cereal,4,0.012679896024852597,11,0.03486971406834464,84,0.2662778165219045,0.36363636363636365,0.04761904761904762,1.3656277056277055
71943,Fettuccini with Chicken Broccoli,Diet Caffeine Free Soda,4,0.012679896024852597,42,0.13313890826095226,22,0.06973942813668928,0.09523809523809525,0.18181818181818182,1.3656277056277055
26929,BelVita Golden Oat Breakfast Biscuit Packets,Apple Pie Fruit & Nut Food Bar,8,0.025359792049705194,22,0.06973942813668928,84,0.2662778165219045,0.36363636363636365,0.09523809523809525,1.3656277056277055
64327,Dark Chocolate with 88% Cocoa,Baked Snack Crackers Original,4,0.012679896024852597,28,0.08875927217396817,33,0.10460914220503392,0.14285714285714288,0.12121212121212122,1.3656277056277055
50686,Medium Salsa,Oatmeal Raisin Cookies,4,0.012679896024852597,42,0.13313890826095226,22,0.06973942813668928,0.09523809523809525,0.18181818181818182,1.3656277056277055
3480,Original Black Box Tablewater Cracker,"Salad, Baby Spinach & Chicken",4,0.012679896024852597,132,0.4184365688201357,7,0.022189818043492043,0.030303030303030304,0.5714285714285715,1.3656277056277055
25975,Medium Breakfast Blend Ground Coffee,Dried Banana Chips,9,0.02852976605591834,80,0.25359792049705193,26,0.08241932416154188,0.11249999999999999,0.34615384615384615,1.3649711538461538
13459,Organic YoKids Very Berry Smoothies,De Mexico,8,0.025359792049705194,43,0.1363088822671654,43,0.1363088822671654,0.186046511627907,0.186046511627907,1.3648891292590593
47727,"Tortilla Chips, Original",Organic Romaine,6,0.019019844037278896,19,0.060229506118049836,73,0.2314081024535599,0.31578947368421056,0.08219178082191782,1.3646431146359048
57116,Natural Sliced Vermont Sharp White Cheddar Cheese,Gluten Free Pretzel Twists,4,0.012679896024852597,37,0.11728903822988651,25,0.07924935015532873,0.10810810810810811,0.16,1.3641513513513515
46310,Organic Promise Autumn Wheat Cereal,Organic Roasted Red Pepper & Tomato Soup,4,0.012679896024852597,37,0.11728903822988651,25,0.07924935015532873,0.10810810810810811,0.16,1.3641513513513515
61121,Old Fashioned Smooth Peanut Butter,Honey Bunches With Almonds Cereal,8,0.025359792049705194,50,0.15849870031065746,37,0.11728903822988651,0.16,0.21621621621621623,1.3641513513513515
48204,Chicken Curry Salad,All American Salad,4,0.012679896024852597,37,0.11728903822988651,25,0.07924935015532873,0.10810810810810811,0.16,1.3641513513513515
54589,Chunky Peanut Butter High Protein Bar,Baked Whole Grain Wheat Cracked Pepper & Olive Oil Crackers,7,0.022189818043492043,27,0.08558929816775503,60,0.19019844037278894,0.25925925925925924,0.11666666666666667,1.3630987654320987
69693,Philadelphia Cream Cheese,Original Puffins Cereal,7,0.022189818043492043,90,0.28529766055918343,18,0.05705953211183668,0.07777777777777778,0.3888888888888889,1.3630987654320987
16243,Chicken Alfredo,Organic Low Fat Chocolate Milk,14,0.04437963608698409,30,0.09509922018639447,108,0.3423571926710201,0.4666666666666667,0.12962962962962962,1.3630987654320987
43518,All Day IPA,Belgian Style White Beer,7,0.022189818043492043,15,0.047549610093197234,108,0.3423571926710201,0.4666666666666667,0.06481481481481481,1.3630987654320987
6953,Premium Unsweetened Iced Tea,American Grana Extra Aged Parmesan Cheese,5,0.015849870031065746,193,0.6118049831991377,6,0.019019844037278896,0.025906735751295342,0.8333333333333333,1.3620898100172711
57450,Original Spray,Fresh Cut Cauliflower & Broccoli Steam in Bag,14,0.04437963608698409,47,0.148988778292018,69,0.21872820642870727,0.2978723404255319,0.2028985507246377,1.3618378045020045
60003,Pepproni Pockets,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,4,0.012679896024852597,9,0.02852976605591834,103,0.32650732263995436,0.4444444444444445,0.03883495145631068,1.361208198489752
59604,White Cheddar Cheese Popcorn,Nutrisca Chicken And Chickpea Recipe Dog Food,4,0.012679896024852597,103,0.32650732263995436,9,0.02852976605591834,0.03883495145631068,0.4444444444444445,1.361208198489752
56168,"Herbal All Purpose Grind, Medium Roast, Mocha, Naturally Caffeine Free Coffee",Raw Whole Milk,10,0.03169974006213149,38,0.12045901223609967,61,0.1933684143790021,0.2631578947368421,0.1639344262295082,1.3609145815358066
16617,Buttermilk Pancakes,Dill Pickle Spears,5,0.015849870031065746,19,0.060229506118049836,61,0.1933684143790021,0.2631578947368421,0.0819672131147541,1.3609145815358066
58349,Orange Sports Drink,Oral Electrolyte Maintenance Solution Grape,5,0.015849870031065746,61,0.1933684143790021,19,0.060229506118049836,0.0819672131147541,0.2631578947368421,1.3609145815358066
22727,Cran-Apple Juice Drink,Extra Crunchy Peanut Butter,15,0.047549610093197234,40,0.12679896024852597,87,0.27578773854054395,0.375,0.1724137931034483,1.359741379310345
47525,Organic D'Anjou Pears,Deep Italian Roast Whole Bean Coffee,6,0.019019844037278896,87,0.27578773854054395,16,0.05071958409941039,0.06896551724137932,0.375,1.359741379310345
24484,Non Fat Black Cherry on the Bottom Greek Yogurt,Strawberry Thumbprint Cookies,6,0.019019844037278896,87,0.27578773854054395,16,0.05071958409941039,0.06896551724137932,0.375,1.359741379310345
6106,Unsweetened Blackberry Water,Organic Bagged Mini Milk Peanut Butter,4,0.012679896024852597,58,0.18385849236036264,16,0.05071958409941039,0.06896551724137931,0.25,1.3597413793103448
16039,Enlightened Organic Raw Kombucha,Cayenne Cleanse Probiotic Tea,5,0.015849870031065746,40,0.12679896024852597,29,0.09192924618018132,0.125,0.1724137931034483,1.3597413793103448
72718,Four Cheese Rising Crust Pizza,Mushroom Italian Sauce,5,0.015849870031065746,116,0.3677169847207253,10,0.03169974006213149,0.04310344827586207,0.5,1.3597413793103448
41221,Comfort Steak Portabella,Cafe Cuisine Sesame Chicken,5,0.015849870031065746,20,0.06339948012426298,58,0.18385849236036264,0.25,0.08620689655172414,1.3597413793103448
54782,Rustic Country White Sandwich Bread,Chocolate Dipped Coconut,5,0.015849870031065746,40,0.12679896024852597,29,0.09192924618018132,0.125,0.1724137931034483,1.3597413793103448
73707,Major Dickason's Blend Whole Bean Coffee,Baby Kosher Dills Wholes Pickles,4,0.012679896024852597,58,0.18385849236036264,16,0.05071958409941039,0.06896551724137931,0.25,1.3597413793103448
